name,startTime,endTime,attention,thoughts,about,cb,seaName,sample_num,x,t,time
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36.518Z,2022-02-01T19:04:20.626Z,puppy,about the ability to adapt to any problems encountered. ,drop solar charges.,1,flat,4,0.57109375,0.5,2022-02-01T19:02:55.222Z
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36.518Z,2022-02-01T19:04:20.626Z,puppy,about the ability to adapt to any problems encountered. ,drop solar charges.,1,flat,5,0.69765625,0.5,2022-02-01T19:02:56.670Z
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36.518Z,2022-02-01T19:04:20.626Z,puppy,about the ability to adapt to any problems encountered. ,drop solar charges.,1,flat,6,0.83984375,0.5,2022-02-01T19:02:58.830Z
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36.518Z,2022-02-01T19:04:20.626Z,puppy,about the ability to adapt to any problems encountered. ,drop solar charges.,1,flat,7,0.94765625,0.5,2022-02-01T19:03:00.726Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_1,0,0.04609375,0.08333,2022-02-01T18:55:22.491Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_1,1,0.13515625,0.08333,2022-02-01T18:55:26.775Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_1,2,0.29765625,0.08333,2022-02-01T18:55:29.261Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_1,3,0.41015625,0.08333,2022-02-01T18:55:31.515Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_1,4,0.54296875,0.08333000000000014,2022-02-01T18:55:34.041Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_1,5,0.66484375,0.08333007292141606,2022-02-01T18:55:36.518Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_1,6,0.78515625,0.1079398147119763,2022-02-01T18:55:39.257Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_1,7,0.91015625,0.22760581726240287,2022-02-01T18:55:41.985Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_2,0,0.02109375,0.16666,2022-02-01T18:56:21.221Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_2,1,0.15703125,0.3027560792526977,2022-02-01T18:56:25.687Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_2,2,0.31015625,0.1932671018843112,2022-02-01T18:56:31.669Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_2,3,0.42890625,0.16666042042329834,2022-02-01T18:56:34.863Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_2,4,0.55390625,0.16666000000000142,2022-02-01T18:56:37.530Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_2,5,0.68046875,0.16666,2022-02-01T18:56:40.461Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_2,6,0.78671875,0.16666,2022-02-01T18:56:42.946Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_2,7,0.93046875,0.16666,2022-02-01T18:56:46.412Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_3,0,0.03671875,0.243333,2022-02-01T18:57:44.060Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_3,1,0.28359375,0.24333300000000005,2022-02-01T18:57:46.979Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_3,2,0.42109375,0.24381530822468764,2022-02-01T18:57:49.596Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_3,3,0.58984375,0.40716631582773255,2022-02-01T18:57:51.858Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_3,4,0.65859375,0.24356016711792347,2022-02-01T18:57:54.272Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_3,5,0.78203125,0.24333300000000002,2022-02-01T18:57:57.616Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_3,6,0.88828125,0.243333,2022-02-01T18:58:00.525Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_3,7,1.0,0.243333,2022-02-01T18:58:03.626Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_4,0,0.03515625,0.3333,2022-02-01T18:59:28.822Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_4,1,0.15234375,0.3333,2022-02-01T18:59:31.910Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_4,2,0.259375,0.3333,2022-02-01T18:59:51.173Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_4,3,0.409375,0.3333,2022-02-01T18:59:54.080Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_4,4,0.5484375,0.33330001311146573,2022-02-01T18:59:57.048Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_4,5,0.678125,0.3565914575434008,2022-02-01T19:00:00.309Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_4,6,0.690625,0.3867007887069174,2022-02-01T19:00:28.254Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,rough_4,7,0.9109375,0.333300185669995,2022-02-01T19:00:32.101Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_1,0,0.0,0.7499966666666666,2022-02-01T18:48:21.834Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_1,1,1.0,0.08333,2022-02-01T18:48:35.941Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_1,2,0.02734375,0.714036787109375,2022-02-01T18:48:52.578Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_1,3,0.46484375,0.2742581412760417,2022-02-01T18:48:58.964Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_1,4,0.58828125,0.19633821940104168,2022-02-01T18:49:03.831Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_1,5,0.78671875,0.113655927734375,2022-02-01T18:49:08.952Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_1,6,0.05234375,0.6820315787760417,2022-02-01T18:49:14.204Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_1,7,0.19296875,0.5175296256510417,2022-02-01T18:49:18.384Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_2,0,0.05546875,0.1797375263309479,2022-02-01T18:49:56.873Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_2,1,0.22421875,0.3421674865818023,2022-02-01T18:50:01.719Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_2,2,0.37421875,0.5610139068698883,2022-02-01T18:50:05.514Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_2,3,0.54609375,0.7757943472003936,2022-02-01T18:50:08.943Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_2,4,0.74921875,0.800128248605728,2022-02-01T18:50:11.453Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_2,5,0.90703125,0.5108466376399995,2022-02-01T18:50:14.204Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_2,6,0.97578125,0.27042936888694746,2022-02-01T18:50:17.584Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_2,7,0.0,0.16666,2022-02-01T18:50:20.892Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_3,0,0.00859375,0.24386410796457064,2022-02-01T18:51:34.174Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_3,1,0.10078125,0.26466238590881297,2022-02-01T18:51:40.313Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_3,2,0.25546875,0.329415607870624,2022-02-01T18:51:43.215Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_3,3,0.37109375,0.3940402693289146,2022-02-01T18:51:45.481Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_3,4,0.54140625,0.508911943186554,2022-02-01T18:51:48.212Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_3,5,0.70078125,0.6344281687051337,2022-02-01T18:51:50.720Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_3,6,0.79609375,0.7168712474235166,2022-02-01T18:51:54.310Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_3,7,0.93046875,0.8416914502676585,2022-02-01T18:51:57.497Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_4,0,0.01796875,0.6010896186335213,2022-02-01T18:53:59.799Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_4,1,0.15078125,0.9571064671208402,2022-02-01T18:54:03.984Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_4,2,0.31171875,0.9877511160971912,2022-02-01T18:54:07.057Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_4,3,0.40234375,0.9349205598630475,2022-02-01T18:54:09.979Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_4,4,0.53671875,0.8075281290792957,2022-02-01T18:54:14.972Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_4,5,0.68984375,0.6278052316991959,2022-02-01T18:54:18.115Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_4,6,0.82578125,0.46895059106965936,2022-02-01T18:54:21.087Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,smooth_4,7,0.95078125,0.35515662069685366,2022-02-01T18:54:24.594Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,flat,0,0.11847479343414306,0.5,2022-02-01T19:02:52.602Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,flat,1,0.26534979343414306,0.5,2022-02-01T19:02:56.074Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,flat,2,0.40441231727600097,0.5,2022-02-01T19:03:00.010Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,flat,3,0.5231623172760009,0.5,2022-02-01T19:03:02.402Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,flat,4,0.6325373172760009,0.5,2022-02-01T19:03:04.915Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,flat,5,0.7731622695922852,0.5,2022-02-01T19:03:07.439Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,flat,6,0.8762872695922852,0.5,2022-02-01T19:03:10.002Z
w2BSREecFOAMlKGjrx18eEMpPjch5lHu,2022-02-01T18:44:16.242Z,2022-02-01T19:05:44.336Z,puppy,Unsure - the charges did not always go where I wanted them to go; so I felt I had no control,plot sea map,1,flat,7,0.9965997695922851,0.5,2022-02-01T19:03:13.181Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_1,0,0.9536458015441894,0.08344129266635746,2022-02-01T19:00:09.845Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_1,1,0.8255208015441895,0.34267494162666057,2022-02-01T19:00:12.278Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_1,2,0.7020833492279053,0.08333825629034392,2022-02-01T19:00:15.132Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_1,3,0.5786458492279053,0.08333000000010256,2022-02-01T19:00:17.740Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_1,4,0.4536458492279053,0.08333,2022-02-01T19:00:19.950Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_1,5,0.3020833253860474,0.08333,2022-02-01T19:00:22.378Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_1,6,0.16927082538604737,0.08333,2022-02-01T19:00:25.168Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_1,7,0.06614583730697632,0.08333,2022-02-01T19:00:27.854Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_2,0,0.07708333730697632,0.1666615548538266,2022-02-01T19:01:09.967Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_2,1,0.20364582538604736,0.8019248031817613,2022-02-01T19:01:11.630Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_2,2,0.32708332538604734,0.1751810825106953,2022-02-01T19:01:14.670Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_2,3,0.45052084922790525,0.16666002636826593,2022-02-01T19:01:16.483Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_2,4,0.5723958492279053,0.16666000000000003,2022-02-01T19:01:18.424Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_2,5,0.6880208492279053,0.16666,2022-02-01T19:01:20.956Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_2,6,0.8333333015441895,0.16666,2022-02-01T19:01:24.588Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_2,7,0.9130208015441894,0.16666,2022-02-01T19:01:27.946Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_3,0,0.08020833730697632,0.243333,2022-02-01T19:02:07.763Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_3,1,0.22708332538604736,0.243333,2022-02-01T19:02:08.901Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_3,2,0.3895833492279053,0.24333820623126887,2022-02-01T19:02:10.231Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_3,3,0.5223958492279053,0.8260212339439655,2022-02-01T19:02:12.087Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_3,4,0.6567708492279053,0.2436249753309181,2022-02-01T19:02:13.499Z
kGvbR3LynVWTMQzkvisKtAEzQUE3am6V,2022-02-01T18:56:25.329Z,2022-02-01T19:07:56.047Z,puppy,Spatial awareness and hand eye coordination,Map the depth of the sea floor on a new planet,1,rough_3,5,0.7411458492279053,0.24333300001289543,2022-02-01T19:02:15.513Z
